Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,67,12,P:System.Windows.Forms.Control.Size,,,,,"button1.Size = new Size(104, 55);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,66,12,T:System.Windows.Forms.Button,,,,,"button1.Name = ""button1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,66,12,P:System.Windows.Forms.Control.Name,,,,,"button1.Name = ""button1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,65,12,T:System.Windows.Forms.Button,,,,,"button1.Location = new Point(869, 78);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,65,12,P:System.Windows.Forms.Control.Location,,,,,"button1.Location = new Point(869, 78);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,61,12,T:System.Windows.Forms.TextBox,,,,,textBox1.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,61,12,P:System.Windows.Forms.Control.TabIndex,,,,,textBox1.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,60,12,T:System.Windows.Forms.TextBox,,,,,"textBox1.Size = new Size(825, 55);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,60,12,P:System.Windows.Forms.Control.Size,,,,,"textBox1.Size = new Size(825, 55);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,59,12,T:System.Windows.Forms.TextBox,,,,,textBox1.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,59,12,P:System.Windows.Forms.TextBoxBase.ReadOnly,,,,,textBox1.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,58,12,T:System.Windows.Forms.TextBox,,,,,"textBox1.Name = ""textBox1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,58,12,P:System.Windows.Forms.Control.Name,,,,,"textBox1.Name = ""textBox1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,57,12,T:System.Windows.Forms.TextBox,,,,,"textBox1.Location = new Point(22, 78);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,57,12,P:System.Windows.Forms.Control.Location,,,,,"textBox1.Location = new Point(22, 78);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,53,12,T:System.Windows.Forms.OpenFileDialog,,,,,"openFileDialog2.FileName = ""openFileDialog2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,53,12,P:System.Windows.Forms.FileDialog.FileName,,,,,"openFileDialog2.FileName = ""openFileDialog2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,49,12,T:System.Windows.Forms.Label,,,,,"label1.Text = ""Diretório XML"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,49,12,P:System.Windows.Forms.Label.Text,,,,,"label1.Text = ""Diretório XML"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,48,12,T:System.Windows.Forms.Label,,,,,label1.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,48,12,P:System.Windows.Forms.Control.TabIndex,,,,,label1.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,47,12,T:System.Windows.Forms.Label,,,,,"label1.Size = new Size(242, 48);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,47,12,P:System.Windows.Forms.Control.Size,,,,,"label1.Size = new Size(242, 48);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,46,12,T:System.Windows.Forms.Label,,,,,"label1.Name = ""label1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,46,12,P:System.Windows.Forms.Control.Name,,,,,"label1.Name = ""label1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,45,12,T:System.Windows.Forms.Label,,,,,"label1.Location = new Point(22, 18);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,45,12,P:System.Windows.Forms.Control.Location,,,,,"label1.Location = new Point(22, 18);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,44,12,T:System.Windows.Forms.Label,,,,,label1.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,44,12,P:System.Windows.Forms.Label.AutoSize,,,,,label1.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,40,12,T:System.Windows.Forms.OpenFileDialog,,,,,"openFileDialog1.FileName = ""openFileDialog1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,40,12,P:System.Windows.Forms.FileDialog.FileName,,,,,"openFileDialog1.FileName = ""openFileDialog1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,36,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,35,12,T:System.Windows.Forms.CheckBox,,,,,checkBox1 = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,35,12,M:System.Windows.Forms.CheckBox.#ctor,,,,,checkBox1 = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,35,12,T:System.Windows.Forms.CheckBox,,,,,checkBox1 = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,34,12,T:System.Windows.Forms.Button,,,,,button1 = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,34,12,M:System.Windows.Forms.Button.#ctor,,,,,button1 = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,34,12,T:System.Windows.Forms.Button,,,,,button1 = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,33,12,T:System.Windows.Forms.TextBox,,,,,textBox1 = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,33,12,M:System.Windows.Forms.TextBox.#ctor,,,,,textBox1 = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,33,12,T:System.Windows.Forms.TextBox,,,,,textBox1 = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,32,12,T:System.Windows.Forms.OpenFileDialog,,,,,openFileDialog2 = new OpenFileDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,32,12,M:System.Windows.Forms.OpenFileDialog.#ctor,,,,,openFileDialog2 = new OpenFileDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,32,12,T:System.Windows.Forms.OpenFileDialog,,,,,openFileDialog2 = new OpenFileDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,31,12,T:System.Windows.Forms.Label,,,,,label1 = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,31,12,M:System.Windows.Forms.Label.#ctor,,,,,label1 = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,31,12,T:System.Windows.Forms.Label,,,,,label1 = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,30,12,T:System.Windows.Forms.OpenFileDialog,,,,,openFileDialog1 = new OpenFileDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,30,12,M:System.Windows.Forms.OpenFileDialog.#ctor,,,,,openFileDialog1 = new OpenFileDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,30,12,T:System.Windows.Forms.OpenFileDialog,,,,,openFileDialog1 = new OpenFileDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.Designer.cs,19,12,M:System.Windows.Forms.Form.Dispose(System.Boolean),,,,,base.Dispose(disposing);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,293,16,T:System.Xml.Serialization.XmlSerializer,,,,,XmlSerializer serializer = new XmlSerializer(typeof(Doc3040));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,279,20,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(""Erro cliente:"" + cliente.Cd);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,279,20,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(""Erro cliente:"" + cliente.Cd);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,279,20,M:System.Windows.Forms.MessageBox.Show(System.String),,,,,"MessageBox.Show(""Erro cliente:"" + cliente.Cd);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,200,20,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(""Erro cliente:"" + cliente.Cd + ex.Message.ToString());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,200,20,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(""Erro cliente:"" + cliente.Cd + ex.Message.ToString());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,200,20,M:System.Windows.Forms.MessageBox.Show(System.String),,,,,"MessageBox.Show(""Erro cliente:"" + cliente.Cd + ex.Message.ToString());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,172,24,T:System.Windows.Forms.CheckBox,,,,,if (checkBox1.Checked)                              cliente.operacoes = Tratamento.suprimirMotivoAlocacaoEstagio(cliente.operacoes);                          else                              cliente.operacoes = Tratamento.tratarMotivoAlocacaoEstagio(cliente.operacoes);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,172,24,P:System.Windows.Forms.CheckBox.Checked,,,,,if (checkBox1.Checked)                              cliente.operacoes = Tratamento.suprimirMotivoAlocacaoEstagio(cliente.operacoes);                          else                              cliente.operacoes = Tratamento.tratarMotivoAlocacaoEstagio(cliente.operacoes);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,90,16,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(""Processo finalizado com sucesso"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,90,16,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(""Processo finalizado com sucesso"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,90,16,M:System.Windows.Forms.MessageBox.Show(System.String),,,,,"MessageBox.Show(""Processo finalizado com sucesso"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,78,16,T:System.Xml.Serialization.XmlSerializer,,,,,XmlSerializer serializer = new XmlSerializer(typeof(Doc3040));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,72,16,M:System.String.Concat(System.ReadOnlySpan{System.String}),,,,,"infoLog = String.Concat(""Login - "", Environment.UserName, Environment.NewLine,                                              ""Rotina - B9 Arquivo -> Tratamento xml - "", path, Environment.NewLine,                                              ""Data/Hora - "", DateTime.Now.ToString(""dd/MM/yyyy HH:mm:ss"")                                          );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,68,12,T:System.Windows.Forms.OpenFileDialog,,,,,"string path = openFileDialog1.FileName.Replace(""openFileDialog1"", """");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,68,12,P:System.Windows.Forms.FileDialog.FileName,,,,,"string path = openFileDialog1.FileName.Replace(""openFileDialog1"", """");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,67,12,T:System.Windows.Forms.OpenFileDialog,,,,,openFileDialog1.ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,67,12,T:System.Windows.Forms.DialogResult,,,,,openFileDialog1.ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,67,12,M:System.Windows.Forms.CommonDialog.ShowDialog,,,,,openFileDialog1.ShowDialog();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,31,12,T:System.Xml.Serialization.XmlSerializer,,,,,XmlSerializer serializer = new XmlSerializer(typeof(Doc3040));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,21,12,T:System.Windows.Forms.Cursors,,,,,this.Cursor = Cursors.Default;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,21,12,T:System.Windows.Forms.Cursor,,,,,this.Cursor = Cursors.Default;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,21,12,P:System.Windows.Forms.Cursors.Default,,,,,this.Cursor = Cursors.Default;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,21,12,T:System.Windows.Forms.Cursor,,,,,this.Cursor = Cursors.Default;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,21,12,P:System.Windows.Forms.Control.Cursor,,,,,this.Cursor = Cursors.Default;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,18,12,T:System.Windows.Forms.Cursors,,,,,this.Cursor = Cursors.WaitCursor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,18,12,T:System.Windows.Forms.Cursor,,,,,this.Cursor = Cursors.WaitCursor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,18,12,P:System.Windows.Forms.Cursors.WaitCursor,,,,,this.Cursor = Cursors.WaitCursor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,18,12,T:System.Windows.Forms.Cursor,,,,,this.Cursor = Cursors.WaitCursor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,18,12,P:System.Windows.Forms.Control.Cursor,,,,,this.Cursor = Cursors.WaitCursor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,11,8,M:System.Windows.Forms.Form.#ctor,,,,,public Form1()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,11,8,M:System.Windows.Forms.Form.#ctor,,,,,public Form1()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LerXML3040BancoCentral\LerXML3040BancoCentral.csproj,File,LerXML3040BancoCentral\Form1.cs,8,33,T:System.Windows.Forms.Form,,,,,Form
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Read3040Bacen\Read3040Bacen.csproj,File,Read3040Bacen\Read3040Bacen.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Read3040Bacen\Read3040Bacen.csproj,File,Read3040Bacen\Tratamento.cs,806,20,M:System.String.Concat(System.ReadOnlySpan{System.String}),,,,,"op.IPOC = String.Concat(cnpjEmpresa, op.Mod, cliente.Tp, cliente.Cd, op.Contrt);"
